Customer ID,sales_id,product_id,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Country,Location,Size,Color,Season,Year,Review Rating,Subscription Status,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Discount value
175,10175,P003-SH4-L,41,Male,Shoes,Footwear,35,USA,Vermont,L,Brown,Winter,2023,3.5,Yes,Express,No,37,Credit Card,0
176,10176,P004-C21-L,53,Female,Coat,Outerwear,86,USA,Oklahoma,L,Violet,Fall,2023,2.8,Yes,Next Day Air,Yes,0,Credit Card,0
177,10177,P002-BKPK2-L,53,Female,Backpack,Accessories,81,USA,New Hampshire,L,Black,Spring,2023,2.7,Yes,Next Day Air,Yes,30,Credit Card,0
178,10178,P001-H12-L,21,Female,Hoodie,Clothing,42,USA,Kansas,L,Magenta,Fall,2023,3.7,Yes,Next Day Air,No,47,Debit Card,0
179,10179,P001-SK11-L,61,Male,Skirt,Clothing,43,USA,Idaho,L,Lavender,Fall,2023,4.3,Yes,2-Day Shipping,No,0,Credit Card,0
180,10180,P003-B21-M,64,Female,Boots,Footwear,31,USA,Illinois,M,Violet,Fall,2023,4.9,Yes,Store Pickup,Yes,0,Credit Card,0
181,10181,P003-SD9-L,51,Female,Sandals,Footwear,81,USA,South Dakota,L,Green,Fall,2023,3.3,Yes,Store Pickup,No,0,Debit Card,0
182,10182,P001-P1-M,32,Female,Pants,Clothing,61,USA,Massachusetts,M,Beige,Summer,2023,4.7,Yes,Next Day Air,Yes,0,Debit Card,0
183,10183,P002-G24-XL,38,Female,Gloves,Accessories,96,USA,Alabama,XL,Purple,Summer,2023,2.8,Yes,Store Pickup,No,10,Credit Card,0
184,10184,P001-SK1-XL,58,Male,Skirt,Clothing,29,USA,Ohio,XL,Beige,Spring,2023,3.6,Yes,2-Day Shipping,No,0,Credit Card,0
185,10185,P003-SNK6-L,32,Male,Sneakers,Footwear,33,USA,Hawaii,L,Cyan,Spring,2023,3,Yes,Express,No,0,Credit Card,0
186,10186,P001-TSHT18-XL,46,Female,T-shirt,Clothing,32,USA,Wisconsin,XL,Silver,Summer,2023,4.5,Yes,Store Pickup,No,34,Credit Card,0
187,10187,P002-BKPK11-S,0,Female,Backpack,Accessories,56,USA,Minnesota,S,Lavender,Summer,2023,2.9,Yes,Standard,No,0,Debit Card,0
188,10188,P003-SH24-S,19,Male,Shoes,Footwear,94,USA,Georgia,S,Purple,Spring,2023,3.3,Yes,Store Pickup,No,0,Credit Card,0
189,10189,P001-H16-M,50,Female,Hoodie,Clothing,53,USA,Arkansas,M,Pink,Spring,2023,3.1,Yes,Express,Yes,0,Credit Card,0
190,10190,P001-B13-M,36,Female,Blouse,Clothing,82,USA,West Virginia,M,Maroon,Fall,2023,4.4,Yes,Next Day Air,Yes,0,Credit Card,0
191,10191,P004-C1-XL,65,Female,Coat,Outerwear,70,USA,Indiana,XL,Beige,Fall,2023,3,Yes,Free Shipping,No,0,Credit Card,0
192,10192,P002-HT8-M,64,Female,Hat,Accessories,76,USA,Utah,M,Gray,Fall,2023,3.9,Yes,Free Shipping,No,29,Credit Card,0
193,10193,P003-SH20-L,46,Female,Shoes,Footwear,29,USA,Nebraska,L,Turquoise,Summer,2023,2.9,Yes,Express,No,0,Debit Card,0
194,10194,P002-BLT18-S,36,Male,Belt,Accessories,100,USA,North Dakota,S,Silver,Fall,2023,3,Yes,Standard,Yes,0,Debit Card,0
195,10195,P002-BKPK14-M,51,Female,Backpack,Accessories,94,USA,Missouri,M,Olive,Spring,2023,3.1,Yes,Express,Yes,0,Credit Card,0
196,10196,P004-J12-M,51,Female,Jacket,Outerwear,25,USA,New York,M,Magenta,Fall,2023,4.3,Yes,Free Shipping,Yes,0,Credit Card,0
197,10197,P003-B11-M,38,Male,Boots,Footwear,88,USA,Washington,M,Lavender,Summer,2023,3.9,Yes,Next Day Air,No,41,Credit Card,0
198,10198,P002-SCF2-M,59,Male,Scarf,Accessories,78,USA,South Carolina,M,Black,Fall,2023,3.2,Yes,2-Day Shipping,No,0,Debit Card,0
199,10199,P002-J20-M,57,Not Available,Jewelry,Accessories,45,USA,Utah,M,Turquoise,Winter,2023,4.8,Yes,Standard,No,0,Credit Card,0
200,10200,P002-HT9-XL,54,Male,Hat,Accessories,73,USA,Idaho,XL,Green,Summer,2023,3.8,Yes,Express,No,0,Debit Card,0
201,10201,P001-D19-S,25,Female,Dress,Clothing,61,USA,Pennsylvania,S,Teal,Summer,2023,3.3,Yes,Next Day Air,No,29,Credit Card,0
202,10202,P001-B1-S,69,Female,Blouse,Clothing,22,USA,Missouri,S,Beige,Fall,2023,4.3,Yes,Free Shipping,No,0,Credit Card,0
203,10203,P002-HT12-L,57,Female,Hat,Accessories,38,USA,Nebraska,L,Magenta,Spring,2023,2.7,Yes,Express,No,0,Debit Card,0
204,10204,P002-SCF22-S,70,Female,Scarf,Accessories,38,USA,Indiana,S,Yellow,Fall,2023,3.2,Yes,Next Day Air,No,0,Credit Card,0
205,10205,P003-SNK22-M,0,Male,Sneakers,Footwear,100,USA,Arizona,M,Yellow,Fall,2023,4,Yes,Store Pickup,No,0,Debit Card,0
206,10206,P001-S18-M,67,Male,Shirt,Clothing,64,USA,Hawaii,M,Silver,Winter,2023,3,Yes,Standard,No,0,Credit Card,0
207,10207,P001-TSHT18-L,24,Male,T-shirt,Clothing,55,USA,Wisconsin,L,Silver,Summer,2023,4.2,Yes,Free Shipping,No,0,Debit Card,0
208,10208,P002-G18-M,62,Female,Gloves,Accessories,91,USA,Rhode Island,M,Silver,Summer,2023,2.9,Yes,Express,No,0,Credit Card,0
209,10209,P001-SK7-M,57,Male,Skirt,Clothing,38,USA,Wisconsin,M,Gold,Spring,2023,4.1,Yes,Store Pickup,No,0,Debit Card,0
210,10210,P003-SD14-S,55,Male,Sandals,Footwear,97,USA,Minnesota,S,Olive,Winter,2023,3.2,Yes,Store Pickup,No,0,Credit Card,0
211,10211,P004-J19-L,45,Female,Jacket,Outerwear,22,USA,Vermont,L,Teal,Fall,2023,3,Yes,2-Day Shipping,Yes,0,Debit Card,0
212,10212,P001-SK13-L,69,Female,Skirt,Clothing,92,USA,South Dakota,L,Maroon,Fall,2023,4.2,Yes,2-Day Shipping,No,0,Credit Card,0
213,10213,P002-HB3-L,67,Female,Handbag,Accessories,84,USA,Virginia,L,Blue,Fall,2023,4.2,Yes,Express,No,0,Debit Card,0
214,10214,P002-HB15-L,30,Female,Handbag,Accessories,93,USA,Nevada,L,Peach,Fall,2023,4.4,Yes,Store Pickup,Yes,11,Debit Card,0
215,10215,P004-J3-L,24,Female,Jacket,Outerwear,50,USA,Hawaii,L,Blue,Summer,2023,4.2,Yes,Next Day Air,No,0,Credit Card,0
216,10216,P002-SCF25-S,62,Male,Scarf,Accessories,64,USA,New Jersey,S,Orange,Spring,2023,2.8,Yes,2-Day Shipping,No,0,Credit Card,0
217,10217,P001-SHTS22-L,0,Male,Shorts,Clothing,61,USA,Massachusetts,L,Yellow,Spring,2023,3.7,Yes,Free Shipping,Yes,0,Debit Card,0
218,10218,P002-SG24-M,35,Female,Sunglasses,Accessories,48,USA,Oklahoma,M,Purple,Winter,2023,3.5,Yes,Next Day Air,No,24,Credit Card,0
219,10219,P001-TSHT12-S,28,Female,T-shirt,Clothing,45,USA,California,S,Magenta,Spring,2023,2.9,Yes,Store Pickup,No,8,Debit Card,0
220,10220,P002-BLT6-M,32,Female,Belt,Accessories,88,USA,Nevada,M,Cyan,Spring,2023,3,Yes,Free Shipping,Yes,12,Credit Card,0
221,10221,P003-SNK10-S,39,Female,Sneakers,Footwear,57,USA,Arizona,S,Indigo,Spring,2023,3.7,Yes,Express,No,0,Credit Card,0
222,10222,P002-HT12-XL,28,Female,Hat,Accessories,68,USA,North Carolina,XL,Magenta,Summer,2023,4.4,Yes,Store Pickup,No,0,Debit Card,0
223,10223,P002-G8-XL,47,Male,Gloves,Accessories,94,USA,New York,XL,Gray,Spring,2023,4.5,Yes,2-Day Shipping,Yes,0,Credit Card,0
224,10224,P001-P20-M,20,Female,Pants,Clothing,41,USA,Wyoming,M,Turquoise,Spring,2023,4.8,Yes,Free Shipping,No,34,Credit Card,0
225,10225,P001-SO1-S,63,Female,Socks,Clothing,83,USA,South Dakota,S,Beige,Summer,2023,2.9,Yes,Free Shipping,No,0,Credit Card,0
226,10226,P004-J14-M,25,Female,Jacket,Outerwear,22,USA,Arkansas,M,Olive,Spring,2023,3.2,Yes,Next Day Air,No,11,Credit Card,0
227,10227,P003-SH21-L,29,Not Available,Shoes,Footwear,74,USA,Texas,L,Violet,Spring,2023,3.3,Yes,Free Shipping,No,0,Debit Card,0
228,10228,P001-J20-M,50,Male,Jeans,Clothing,90,USA,Rhode Island,M,Turquoise,Winter,2023,4.2,Yes,Standard,No,0,Debit Card,0
229,10229,P001-SO23-M,18,Female,Socks,Clothing,79,USA,New Hampshire,M,White,Spring,2023,2.9,Yes,Store Pickup,Yes,0,Debit Card,0
230,10230,P003-SD18-S,70,Female,Sandals,Footwear,28,USA,Ohio,S,Silver,Spring,2023,4.6,Yes,Next Day Air,No,0,Debit Card,0
231,10231,P002-SCF14-L,66,Male,Scarf,Accessories,88,USA,Utah,L,Olive,Fall,2023,4.1,Yes,Standard,No,43,Debit Card,0
232,10232,P001-B3-M,28,Female,Blouse,Clothing,26,USA,Tennessee,M,Blue,Spring,2023,3.1,Yes,2-Day Shipping,Yes,0,Debit Card,0
233,10233,P002-J24-L,54,Female,Jewelry,Accessories,27,USA,Hawaii,L,Purple,Winter,2023,4.2,Yes,Express,No,0,Debit Card,0
234,10234,P001-SW22-XL,19,Female,Sweater,Clothing,83,USA,Arizona,XL,Yellow,Fall,2023,4.5,Yes,Next Day Air,No,27,Credit Card,0
235,10235,P002-G18-S,20,Female,Gloves,Accessories,39,USA,South Dakota,S,Silver,Summer,2023,3.7,Yes,Next Day Air,Yes,24,Debit Card,0
236,10236,P002-SG6-M,43,Female,Sunglasses,Accessories,89,USA,New Jersey,M,Cyan,Winter,2023,3.7,Yes,Free Shipping,Yes,0,Credit Card,0
237,10237,P004-C9-L,38,Female,Coat,Outerwear,68,USA,North Dakota,L,Green,Winter,2023,3.4,Yes,Next Day Air,Yes,0,Credit Card,0
238,10238,P001-D1-M,50,Female,Dress,Clothing,90,USA,Iowa,M,Beige,Summer,2023,3,Yes,Store Pickup,Yes,0,Debit Card,0
239,10239,P001-SK15-M,64,Female,Skirt,Clothing,34,USA,Ohio,M,Peach,Fall,2023,4.2,Yes,Free Shipping,No,0,Debit Card,0
240,10240,P001-P22-L,49,Male,Pants,Clothing,51,USA,Vermont,L,Yellow,Summer,2023,2.9,Yes,Express,No,0,Credit Card,0
241,10241,P001-SW20-XL,47,Not Available,Sweater,Clothing,45,USA,Montana,XL,Turquoise,Winter,2023,3.5,Yes,Free Shipping,No,0,Credit Card,0
242,10242,P001-H15-M,36,Male,Hoodie,Clothing,88,USA,Delaware,M,Peach,Winter,2023,4.1,Yes,Free Shipping,Yes,43,Credit Card,0
243,10243,P004-C8-L,55,Female,Coat,Outerwear,85,USA,New York,L,Gray,Summer,2023,4.3,Yes,Store Pickup,No,40,Credit Card,0
244,10244,P002-J14-M,25,Female,Jewelry,Accessories,100,USA,Kentucky,M,Olive,Winter,2023,2.8,Yes,2-Day Shipping,No,0,Debit Card,0
245,10245,P002-BLT10-S,53,Female,Belt,Accessories,42,USA,Oregon,S,Indigo,Spring,2023,4.9,Yes,2-Day Shipping,No,0,Credit Card,0
246,10246,P003-SD5-L,49,Female,Sandals,Footwear,53,USA,Rhode Island,L,Charcoal,Summer,2023,3.3,Yes,Next Day Air,Yes,0,Debit Card,0
247,10247,P002-SG1-XL,35,Female,Sunglasses,Accessories,86,USA,Nevada,XL,Beige,Spring,2023,3.2,Yes,Express,No,0,Credit Card,0
248,10248,P001-SW4-XL,0,Female,Sweater,Clothing,66,USA,Montana,XL,Brown,Spring,2023,4.4,Yes,Standard,No,0,Credit Card,0
249,10249,P002-BLT3-M,0,Female,Belt,Accessories,100,USA,Pennsylvania,M,Blue,Winter,2023,4.8,Yes,Express,Yes,0,Debit Card,0
250,10250,P002-HB19-S,53,Not Available,Handbag,Accessories,47,USA,Alaska,S,Teal,Fall,2023,4.2,Yes,Standard,No,0,Debit Card,0
251,10251,P001-SK2-L,33,Female,Skirt,Clothing,25,USA,Mississippi,L,Black,Fall,2023,4,Yes,Express,No,0,Credit Card,0
252,10252,P002-HB7-XL,21,Not Available,Handbag,Accessories,51,USA,Wyoming,XL,Gold,Winter,2023,2.5,Yes,Standard,No,34,Debit Card,0
253,10253,P001-SHTS21-M,32,Female,Shorts,Clothing,41,USA,Delaware,M,Violet,Summer,2023,3.9,Yes,Free Shipping,No,0,Credit Card,0
254,10254,P003-B6-L,0,Female,Boots,Footwear,73,USA,Oklahoma,L,Cyan,Winter,2023,4.9,Yes,2-Day Shipping,Yes,15,Debit Card,0
255,10255,P002-SG23-M,67,Female,Sunglasses,Accessories,42,USA,Indiana,M,White,Winter,2023,3.5,Yes,Store Pickup,No,0,Credit Card,0
256,10256,P002-SCF5-M,43,Female,Scarf,Accessories,20,USA,Maryland,M,Charcoal,Spring,2023,4.2,Yes,Free Shipping,No,0,Credit Card,0
257,10257,P002-J21-XL,58,Male,Jewelry,Accessories,30,USA,South Dakota,XL,Violet,Spring,2023,4.7,Yes,Express,No,0,Credit Card,0
258,10258,P002-HB17-M,20,Male,Handbag,Accessories,53,USA,West Virginia,M,Red,Summer,2023,4.5,Yes,Express,No,5,Credit Card,0
259,10259,P002-G11-S,61,Not Available,Gloves,Accessories,74,USA,Alabama,S,Lavender,Spring,2023,2.8,Yes,Express,Yes,0,Debit Card,0
260,10260,P001-J7-M,32,Male,Jeans,Clothing,57,USA,Louisiana,M,Gold,Fall,2023,2.9,Yes,Standard,No,13,Credit Card,0
261,10261,P002-HT17-S,0,Male,Hat,Accessories,57,USA,Montana,S,Red,Winter,2023,3.2,Yes,2-Day Shipping,No,11,Credit Card,0
262,10262,P001-J12-L,0,Female,Jeans,Clothing,77,USA,California,L,Magenta,Winter,2023,4.9,Yes,Standard,No,0,Credit Card,0
263,10263,P001-P19-M,37,Female,Pants,Clothing,40,USA,Hawaii,M,Teal,Summer,2023,3.7,Yes,Next Day Air,No,0,Credit Card,0
264,10264,P001-SHTS24-M,27,Female,Shorts,Clothing,46,USA,Iowa,M,Purple,Summer,2023,4.3,Yes,Store Pickup,Yes,0,Debit Card,0
265,10265,P001-P5-S,36,Male,Pants,Clothing,78,USA,Colorado,S,Charcoal,Fall,2023,3.9,Yes,Store Pickup,Yes,0,Debit Card,0
266,10266,P002-BKPK8-M,32,Female,Backpack,Accessories,59,USA,Michigan,M,Gray,Spring,2023,3.2,Yes,2-Day Shipping,No,0,Credit Card,0
267,10267,P002-J23-L,51,Female,Jewelry,Accessories,75,USA,Louisiana,L,White,Summer,2023,3.1,Yes,Express,No,0,Credit Card,0
268,10268,P001-SW14-M,64,Female,Sweater,Clothing,54,USA,Maryland,M,Olive,Spring,2023,3.9,Yes,2-Day Shipping,No,42,Credit Card,0
269,10269,P003-SH5-M,68,Male,Shoes,Footwear,42,USA,Georgia,M,Charcoal,Spring,2023,2.6,Yes,Store Pickup,No,0,Debit Card,0
270,10270,P001-B5-M,68,Female,Blouse,Clothing,44,USA,Georgia,M,Charcoal,Winter,2023,3.3,Yes,Next Day Air,No,0,Credit Card,0
271,10271,P001-J25-XL,33,Female,Jeans,Clothing,52,USA,North Dakota,XL,Orange,Fall,2023,4.6,Yes,Free Shipping,No,0,Debit Card,0
272,10272,P002-SG22-XL,65,Female,Sunglasses,Accessories,69,USA,Maryland,XL,Yellow,Summer,2023,4.6,Yes,Express,No,0,Credit Card,0
273,10273,P002-J1-M,48,Female,Jewelry,Accessories,26,USA,Oregon,M,Beige,Summer,2023,4.4,Yes,2-Day Shipping,Yes,0,Debit Card,0
274,10274,P004-C18-S,69,Female,Coat,Outerwear,33,USA,North Dakota,S,Silver,Spring,2023,4.2,Yes,Express,No,0,Credit Card,0
275,10275,P002-J10-M,59,Female,Jewelry,Accessories,32,USA,Maryland,M,Indigo,Spring,2023,3,Yes,Express,No,28,Credit Card,0
276,10276,P002-BKPK11-XL,48,Male,Backpack,Accessories,85,USA,Virginia,XL,Lavender,Winter,2023,4,Yes,Express,Yes,13,Credit Card,0
277,10277,P001-SK20-XL,25,Not Available,Skirt,Clothing,30,USA,South Dakota,XL,Turquoise,Fall,2023,3.5,Yes,Express,No,11,Credit Card,0
278,10278,P001-S9-M,29,Not Available,Shirt,Clothing,29,USA,Georgia,M,Green,Winter,2023,3,Yes,Store Pickup,No,36,Debit Card,0
279,10279,P001-SW25-M,57,Male,Sweater,Clothing,95,USA,Hawaii,M,Orange,Spring,2023,3.7,Yes,Express,Yes,23,Credit Card,0
280,10280,P003-SNK20-L,23,Male,Sneakers,Footwear,69,USA,Arkansas,L,Turquoise,Summer,2023,4,Yes,Standard,No,0,Debit Card,0
281,10281,P003-SD6-S,45,Female,Sandals,Footwear,69,USA,Montana,S,Cyan,Fall,2023,4.2,Yes,2-Day Shipping,No,21,Credit Card,0
282,10282,P002-BLT5-XL,38,Female,Belt,Accessories,61,USA,Oklahoma,XL,Charcoal,Spring,2023,2.5,Yes,Standard,No,0,Credit Card,0
283,10283,P001-SK19-M,21,Male,Skirt,Clothing,94,USA,Minnesota,M,Teal,Summer,2023,3,Yes,2-Day Shipping,Yes,9,Credit Card,0
284,10284,P001-SW13-S,32,Male,Sweater,Clothing,30,USA,Montana,S,Maroon,Fall,2023,3.2,Yes,Next Day Air,No,0,Credit Card,0
285,10285,P001-SK17-M,63,Male,Skirt,Clothing,45,USA,Ohio,M,Red,Summer,2023,3.5,Yes,Standard,No,0,Debit Card,0
286,10286,P002-HB22-XL,29,Male,Handbag,Accessories,39,USA,Kentucky,XL,Yellow,Summer,2023,4.8,Yes,Express,No,0,Credit Card,0
287,10287,P002-J8-L,27,Male,Jewelry,Accessories,51,USA,Nebraska,L,Gray,Summer,2023,2.6,Yes,Store Pickup,No,0,Credit Card,0
288,10288,P002-SCF3-L,56,Female,Scarf,Accessories,37,USA,Delaware,L,Blue,Spring,2023,3.4,Yes,2-Day Shipping,No,0,Debit Card,0
289,10289,P001-TSHT11-M,30,Male,T-shirt,Clothing,62,USA,North Carolina,M,Lavender,Winter,2023,3.7,Yes,2-Day Shipping,Yes,0,Debit Card,0
290,10290,P004-C22-M,0,Female,Coat,Outerwear,85,USA,New York,M,Yellow,Fall,2023,4.5,Yes,2-Day Shipping,No,0,Credit Card,0
291,10291,P001-TSHT10-M,58,Female,T-shirt,Clothing,33,USA,Colorado,M,Indigo,Winter,2023,3.7,Yes,Standard,Yes,0,Credit Card,0
292,10292,P001-D21-XL,57,Not Available,Dress,Clothing,26,USA,Delaware,XL,Violet,Fall,2023,3.3,Yes,Next Day Air,No,40,Credit Card,0
293,10293,P003-SH9-M,60,Male,Shoes,Footwear,99,USA,Utah,M,Green,Spring,2023,4.7,Yes,Free Shipping,No,24,Credit Card,0
294,10294,P002-HB23-M,69,Not Available,Handbag,Accessories,39,USA,Connecticut,M,White,Spring,2023,2.7,Yes,Express,No,0,Debit Card,0
295,10295,P001-SK7-M,70,Female,Skirt,Clothing,20,USA,New Jersey,M,Gold,Spring,2023,4.6,Yes,Store Pickup,No,19,Credit Card,0
296,10296,P002-SG10-M,53,Male,Sunglasses,Accessories,42,USA,West Virginia,M,Indigo,Winter,2023,2.7,Yes,Store Pickup,No,24,Debit Card,0
297,10297,P003-SD11-S,25,Female,Sandals,Footwear,74,USA,Indiana,S,Lavender,Spring,2023,4.8,Yes,2-Day Shipping,No,0,Credit Card,0
298,10298,P003-SH24-XL,48,Female,Shoes,Footwear,26,USA,Delaware,XL,Purple,Summer,2023,4.4,Yes,Standard,No,0,Debit Card,0
299,10299,P001-TSHT11-M,69,Male,T-shirt,Clothing,53,USA,Maryland,M,Lavender,Winter,2023,4,Yes,Standard,Yes,0,Credit Card,0
300,10300,P003-SNK13-M,25,Male,Sneakers,Footwear,80,USA,Pennsylvania,M,Maroon,Summer,2023,3.2,Yes,Next Day Air,Yes,28,Debit Card,0
301,10301,P002-HT19-M,29,Female,Hat,Accessories,98,USA,Iowa,M,Teal,Spring,2023,4.4,Yes,Store Pickup,No,0,Credit Card,0
302,10302,P001-SK9-M,46,Female,Skirt,Clothing,95,USA,Pennsylvania,M,Green,Spring,2023,3.8,Yes,Standard,No,0,Debit Card,0
303,10303,P001-SW14-L,37,Female,Sweater,Clothing,44,USA,Delaware,L,Olive,Summer,2023,3.6,Yes,Express,Yes,0,Debit Card,0
304,10304,P003-SD20-M,20,Female,Sandals,Footwear,60,USA,Oregon,M,Turquoise,Summer,2023,3.3,Yes,Next Day Air,No,0,Debit Card,0
305,10305,P001-D9-M,40,Male,Dress,Clothing,84,USA,Oregon,M,Green,Winter,2023,3.4,Yes,Next Day Air,Yes,0,Debit Card,0
306,10306,P001-SW19-M,60,Female,Sweater,Clothing,59,USA,Utah,M,Teal,Fall,2023,3.5,Yes,2-Day Shipping,No,26,Debit Card,0
307,10307,P004-J23-S,26,Male,Jacket,Outerwear,49,USA,North Dakota,S,White,Summer,2023,3.6,Yes,Express,No,4,Credit Card,0
308,10308,P002-G25-M,29,Female,Gloves,Accessories,32,USA,Florida,M,Orange,Winter,2023,3.2,Yes,Free Shipping,No,3,Debit Card,0
309,10309,P002-HB1-M,66,Not Available,Handbag,Accessories,29,USA,Maryland,M,Beige,Fall,2023,3.7,Yes,Standard,No,0,Credit Card,0
310,10310,P001-D22-M,66,Female,Dress,Clothing,22,USA,Minnesota,M,Yellow,Spring,2023,4.5,Yes,Standard,No,0,Credit Card,0
311,10311,P001-P5-M,56,Female,Pants,Clothing,85,USA,Montana,M,Charcoal,Winter,2023,4.6,Yes,Standard,No,0,Credit Card,0
312,10312,P001-J18-L,69,Female,Jeans,Clothing,52,USA,Rhode Island,L,Silver,Winter,2023,4.1,Yes,Store Pickup,No,0,Debit Card,0
313,10313,P001-P9-L,38,Female,Pants,Clothing,89,USA,Massachusetts,L,Green,Spring,2023,3.4,Yes,Next Day Air,No,0,Debit Card,0
314,10314,P001-D16-M,42,Female,Dress,Clothing,77,USA,Vermont,M,Pink,Spring,2023,3.7,Yes,Express,Yes,50,Debit Card,0
315,10315,P001-P24-M,30,Female,Pants,Clothing,24,USA,New Jersey,M,Purple,Summer,2023,3.3,Yes,Store Pickup,No,0,Credit Card,0
316,10316,P002-J25-XL,66,Female,Jewelry,Accessories,24,USA,Wisconsin,XL,Orange,Spring,2023,4.5,Yes,Express,No,0,Debit Card,0
317,10317,P002-HB5-M,36,Female,Handbag,Accessories,22,USA,California,M,Charcoal,Fall,2023,3.3,Yes,Free Shipping,No,0,Credit Card,0
318,10318,P001-SW19-L,58,Male,Sweater,Clothing,82,USA,West Virginia,L,Teal,Fall,2023,4.3,Yes,Standard,No,0,Debit Card,0
319,10319,P002-BKPK1-M,45,Female,Backpack,Accessories,67,USA,South Dakota,M,Beige,Winter,2023,2.5,Yes,Standard,No,0,Debit Card,0
320,10320,P001-SHTS23-XL,47,Male,Shorts,Clothing,74,USA,Maine,XL,White,Spring,2023,2.6,Yes,Standard,Yes,0,Debit Card,0
321,10321,P002-J23-L,66,Female,Jewelry,Accessories,72,USA,Kansas,L,White,Summer,2023,4.9,Yes,Standard,No,28,Credit Card,0
322,10322,P003-SNK25-L,41,Female,Sneakers,Footwear,36,USA,Vermont,L,Orange,Summer,2023,4.7,Yes,Free Shipping,No,0,Credit Card,0
323,10323,P002-BLT6-S,41,Female,Belt,Accessories,95,USA,Tennessee,S,Cyan,Winter,2023,3,Yes,Standard,No,0,Credit Card,0
324,10324,P001-H25-M,66,Female,Hoodie,Clothing,78,USA,Tennessee,M,Orange,Winter,2023,3.5,Yes,Next Day Air,No,0,Debit Card,0
325,10325,P001-S14-M,37,Female,Shirt,Clothing,82,USA,Wyoming,M,Olive,Summer,2023,4.8,Yes,Standard,No,0,Credit Card,0
326,10326,P001-P5-M,0,Female,Pants,Clothing,70,USA,Vermont,M,Charcoal,Winter,2023,4.3,Yes,Free Shipping,No,0,Debit Card,0
327,10327,P002-SCF23-M,62,Female,Scarf,Accessories,41,USA,New Jersey,M,White,Fall,2023,3.2,Yes,Store Pickup,No,48,Credit Card,0
328,10328,P004-C19-M,61,Female,Coat,Outerwear,42,USA,Iowa,M,Teal,Summer,2023,3.1,Yes,Free Shipping,No,0,Debit Card,0
329,10329,P004-C22-M,48,Not Available,Coat,Outerwear,50,USA,Florida,M,Yellow,Fall,2023,2.8,Yes,Free Shipping,No,0,Credit Card,0
330,10330,P001-SO23-S,70,Female,Socks,Clothing,31,USA,Nevada,S,White,Summer,2023,2.9,Yes,2-Day Shipping,Yes,34,Debit Card,0
331,10331,P001-SW1-M,46,Female,Sweater,Clothing,51,USA,North Dakota,M,Beige,Winter,2023,3.7,Yes,Express,Yes,0,Debit Card,0
332,10332,P001-S1-L,0,Female,Shirt,Clothing,98,USA,Florida,L,Beige,Fall,2023,3.3,Yes,Store Pickup,No,46,Credit Card,0
333,10333,P001-S13-M,19,Female,Shirt,Clothing,86,USA,New York,M,Maroon,Winter,2023,2.8,Yes,2-Day Shipping,Yes,0,Debit Card,0
334,10334,P001-SW19-M,39,Female,Sweater,Clothing,64,USA,Alaska,M,Teal,Winter,2023,4.5,Yes,Standard,Yes,15,Credit Card,0
335,10335,P001-B11-M,41,Female,Blouse,Clothing,46,USA,Kansas,M,Lavender,Fall,2023,2.6,Yes,Next Day Air,No,0,Debit Card,0
336,10336,P001-SW13-L,20,Male,Sweater,Clothing,85,USA,Oregon,L,Maroon,Spring,2023,3.7,Yes,Standard,Yes,0,Credit Card,0
337,10337,P002-HT25-S,36,Female,Hat,Accessories,81,USA,Rhode Island,S,Orange,Fall,2023,4.4,Yes,Express,No,16,Debit Card,0
338,10338,P001-SW6-M,32,Female,Sweater,Clothing,59,USA,New Mexico,M,Cyan,Winter,2023,4.3,Yes,2-Day Shipping,No,16,Credit Card,0
339,10339,P001-H18-M,69,Female,Hoodie,Clothing,79,USA,Massachusetts,M,Silver,Winter,2023,3.5,Yes,Express,Yes,0,Debit Card,0
340,10340,P001-SHTS19-M,40,Male,Shorts,Clothing,33,USA,Pennsylvania,M,Teal,Spring,2023,3.8,Yes,2-Day Shipping,No,0,Credit Card,0
341,10341,P001-SHTS3-L,40,Male,Shorts,Clothing,47,USA,New Jersey,L,Blue,Summer,2023,3.5,Yes,Express,No,0,Credit Card,0
342,10342,P002-HT3-S,20,Male,Hat,Accessories,20,USA,Utah,S,Blue,Summer,2023,4.6,Yes,Store Pickup,Yes,0,Credit Card,0
343,10343,P004-C14-M,64,Female,Coat,Outerwear,36,USA,Kentucky,M,Olive,Spring,2023,2.6,Yes,Next Day Air,Yes,0,Debit Card,0
344,10344,P003-SD24-M,27,Female,Sandals,Footwear,39,USA,Nebraska,M,Purple,Summer,2023,4.4,Yes,Next Day Air,Yes,0,Credit Card,0
345,10345,P001-SK5-M,24,Female,Skirt,Clothing,71,USA,Virginia,M,Charcoal,Winter,2023,4,Yes,Standard,No,46,Debit Card,0
346,10346,P003-SH14-S,48,Male,Shoes,Footwear,59,USA,Wyoming,S,Olive,Winter,2023,4.4,Yes,Next Day Air,Yes,27,Debit Card,0
347,10347,P001-J21-L,49,Male,Jeans,Clothing,50,USA,New Mexico,L,Violet,Spring,2023,4.7,Yes,Next Day Air,No,0,Credit Card,0
348,10348,P003-SD17-L,36,Female,Sandals,Footwear,41,USA,Oregon,L,Red,Fall,2023,3.9,Yes,Store Pickup,No,0,Credit Card,0
